1240728088767533064,0.5
1240728088872243200,-0.13333333333333300
1240728089270734848,-0.3333333333333330
1240728089333837835,0.5
1240728089652604930,0
1240728089967149057,-0.1625
1240728089916628992,0.5
1240728089962991616,0.5
1240728088545234947,0
1240728090336059392,-0.3333333333333330
1240728090352988161,-0.1625
1240728090264961024,0.1077922077922080
1240728090667634688,0
1240728090684391426,0.5
1240728090797629441,-0.1625
1240728090814353408,-0.7142857142857140
1240728090743095296,0
1240728090915016708,-0.3333333333333330
1240728090487259136,0
1240728091183337473,0
1240728091175137283,0
1240728091279974416,-0.033333333333333300
1240728091263225856,0
1240728091372089344,-0.05714285714285720
1240728091548418050,0.5
1240728091959283712,0.05454545454545450
1240728091816857600,-0.2
1240728092253007872,0.5
1240728092131418113,-0.28994708994709000
1240728092395659266,0
1240728092408193024,0
1240728092479381504,0.6
1240728092743569408,0
1240728092760563713,-0.4
1240728092898930688,0.7
1240728093037223936,0
1240728092978614272,0.5
1240728091271393280,0.06709956709956710
1240728093406494723,-0.2
1240728093515530242,0
1240728093851095044,0
1240728094148825089,0
1240728094031458305,0.4
1240728094345961473,-0.31666666666666700
1240728094366928897,0.375
1240728094392156168,0.8
1240728094627020800,-0.4
1240728094517932034,0.5
1240728094761193472,-0.35285714285714300
1240728094945751040,-0.26666666666666700
1240728094954139649,-0.05
1240728094866059265,0
1240728095142928384,0.08333333333333330
1240728095340072964,0
1240728095570575360,0
1240728095667056640,-0.1
1240728095759511561,0
1240728095923023872,0.05000000000000000
1240728095948189701,0.5
1240728096111595520,0
1240728096027770880,0.5
1240728095985938435,-0.7142857142857140
1240728096128598016,0.42857142857142900
1240728096191524867,0
1240728096292167680,-0.6250000000000000
1240728096317325313,-0.1625
1240728096367575042,0
1240728096426295296,0
1240728096665489409,0
1240728096669458432,0.14166666666666700
1240728096816254977,0.25
1240728096816410624,0
1240728096829059076,-0.1625
1240728097055531010,0
1240728096908722176,0
1240728097177186304,0
1240728097399255040,-0.2380952380952380
1240728097336459269,0.2
1240728097588228096,0.7
1240728097839874053,0
1240728097395179522,0.15
1240728097814507521,0.2380952380952380
1240728097810452481,0.35714285714285700
1240728097793736711,0
1240728097919467524,-0.2
1240728097760182278,-0.03333333333333330
1240728098288463872,-0.033611111111111100
1240728098418692097,0
1240728098804502530,0
1240728098603175937,0.11363636363636400
1240728098921988103,0
1240728098997485576,-0.30000000000000000
1240728099399946240,0
1240728099446292480,0.35
1240728099354009602,0.5
1240728099685314560,0
1240728099848945667,0
1240728099752275969,0.3666666666666670
1240728099773239296,0
1240728099920248835,-0.4
1240728099823792128,0.4
1240728099903455232,0
1240728100066988040,-0.0625
1240728100096401408,0.15000000000000000
1240728100255731714,-0.1625
1240728100394196992,0.3
1240728100285054976,0
1240728100574359552,0.3125
1240728100838576128,0.5
1240728100754915328,0
1240728100943650818,0.13636363636363600
1240728101065277440,0
1240728101170089984,0
1240728101484728328,0
1240728101924958208,0.6
1240728102021386240,0
1240728101992239105,-0.4
1240728102340182016,-0.55
1240728102294237191,-0.7142857142857140
1240728102466195456,0.42857142857142900
1240728102705278979,0
1240728102784970753,0.03333333333333330
1240728102797377537,0
1240728103036616706,0.09285714285714290
1240728103124680704,0
1240728103036628995,0
1240728103120441344,-0.4
1240728103401459712,0
1240728102558367744,0.3125
1240728103384690690,0
1240728103577473024,0
1240728103628013568,0
1240728103640600585,0
1240728103875379203,0.17878787878787900
1240728103938334726,0.05454545454545450
1240728104177258496,-0.3333333333333330
1240728104177405953,-0.5
1240728104097722371,0.5
1240728104282337285,0
1240728104340992000,0
1240728104420683776,0.20000000000000000
1240728104814940165,-0.1625
1240728104991145984,0
1240728104982720517,0
1240728105225818113,0
1240728105184092161,0.5
1240728105330892818,0
1240728105553199104,0.6
1240728105838403585,0
1240728105737568256,0
1240728106144616449,0
1240728106547081217,-0.15000000000000000
1240728106547195906,-0.4
1240728106366668800,-0.3125
1240728106471751682,0
1240728106681466881,-0.1625
1240728106740170753,-0.05
1240728106861768711,-0.1625
1240728107008626690,0
1240728106983477248,-0.2916666666666670
1240728107310559234,-0.7142857142857140
1240728107226525696,0.375
1240728107457236992,0
1240728107549626369,-0.1625
1240728107755110401,0.3611111111111110
1240728107893624832,0
1240728107914534912,0
1240728108044607490,0
1240728108065587205,0.20000000000000000
1240728108124291073,-0.1625
1240728108065570816,0
1240728108354977792,0
1240728108518473735,0
1240728108514279425,0
1240728108824768512,0
1240728109206376450,-0.7000000000000000
1240728109525032960,-0.7142857142857140
1240728109533614081,0
1240728109873336322,0.5
1240728109697114119,0
1240728109919252480,0
1240728110078836736,0
1240728110041042949,-0.5
1240728109927682049,0
1240728110070259713,0.5
1240728107990093824,0
1240728110355460096,0
1240728110229790720,0.13333333333333300
1240728110988955650,-0.35285714285714300
1240728110984724481,0
1240728111190364167,0.2857142857142860
1240728111232278528,0
1240728111257395200,0
1240728111664304128,0
1240728111899193344,0
1240728112150777856,-0.4
1240728112217931777,0.5
1240728112134066180,-0.1625
1240728112155037701,0
1240728112377323521,0
1240728112515538944,-0.35285714285714300
1240728112624787456,0.3333333333333330
1240728112645562368,0
1240728112968728577,0
1240728113077575680,0.5
1240728113178345472,0
1240728113362993152,0.3666666666666670
1240728113476034560,0.5
1240728113820114946,0
1240728113883086855,-0.12777777777777800
1240728114008858625,-0.0625
1240728114248011782,0.2
1240728114461843456,0.13636363636363600
1240728114440720385,-0.09351851851851850
1240728114378014720,0.6
1240728114625380355,0.3
1240728115195924480,0
1240728115451777025,-0.3333333333333330
1240728115434881025,0
1240728115661492227,-0.1625
1240728115422396416,0.3047619047619050
1240728116026396674,0.16818181818181800
1240728116013740041,-0.5
1240728116068339722,-0.1625
1240728115875401729,0
1240728116215140364,-0.1625
1240728116189790208,0.6
1240728116437213190,0.5
1240728116575821824,-0.2
1240728116730920960,-0.35285714285714300
1240728116823298050,0
1240728116668096515,0.5
1240728116865069056,-0.4
1240728116202557442,0.13333333333333300
1240728117158842370,-0.125
1240728117372760067,0
1240728117359984640,-0.125
1240728117607632903,0
1240728117838262273,0
1240728117918027777,0
1240728118064750593,-0.4
1240728118001840130,0
1240728118178066434,-0.1
1240728118454779904,-0.1625
1240728118517587968,0.6
1240728118710513664,0.05454545454545450
1240728118693953539,0
1240728118907875334,-0.75
1240728118656143360,-0.08333333333333330
1240728119222337537,-0.5
1240728119469899778,0
1240728119851565056,0.2
1240728119906111488,0
1240728120027578369,-0.35
1240728120178728960,0
1240728120333864964,-0.3333333333333330
1240728120560431104,-0.125
1240728120979668992,-0.7142857142857140
1240728121030119427,-0.35
1240728121122402306,-0.3333333333333330
1240728121147523075,-0.5
1240728121470525440,0
1240728121395085319,-0.16666666666666700
1240728121495543808,0
1240728121776713733,0
1240728121709662214,0.3
1240728122175049728,0.09523809523809520
1240728122355523585,-0.3500000000000000
1240728122359599104,0
1240728122330406913,0
1240728122212974593,0
1240728122577817600,-0.4
1240728122569437184,-0.08333333333333330
1240728122741358595,0
1240728122749644800,0.5
1240728121793548288,0.5
1240728122829479939,0.3333333333333330
